full_sq,industrial_km,green_zone_km,cemetery_km,catering_km,big_road2_km,church_synagogue_km,water_km,big_road1_km,floor
60.0,1.277824406,0.538017063,1.052601,0.632402879,0.381621715,1.366685522,0.31401875,0.239571306,7.0
55.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,18.0
103.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,22.0
43.0,1.081731796,0.354123721,1.751106,0.148161985,3.396370256,0.646943538,0.6817951,3.396370256,19.0
40.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,12.0
45.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,3.0
30.0,0.582479408,0.11002873,1.636788,0.137931292,2.71447695,0.194122452,0.228885414,2.393503144,2.0
43.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,4.0
44.0,1.311978652,0.201853858,1.451435,0.693756778,1.723743367,0.8924044,0.724359268,0.871848718,6.0
40.0,1.351921717,0.991823918,1.252875,0.046829831,9.152001419,0.781790937,0.215267903,0.464679349,5.0
45.0,1.889868291,0.157825675,2.412464,1.249273784,10.1108985,1.246670803,0.505380753,0.463014847,1.0
78.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,20.0
39.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,5.0
54.0,0.624706911,0.55797958,1.66769,0.080431024,2.091602989,0.854763166,0.749486176,1.74485586,12.0
49.0,0.949740688,0.221049659,3.115851,0.069165534,3.203998495,1.511080562,1.255272235,1.259812042,7.0
52.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,16.0
37.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,12.0
77.0,0.245595303,0.479169992,1.772757,0.14595261,1.55590334,0.955934082,1.515550562,1.04058202,5.0
35.0,0.148007945,0.6004232,2.029666,0.382072958,2.244990977,1.080115166,0.819992089,2.080872208,12.0
51.0,0.146312891,0.371157616,2.385666,0.468931905,3.709519015,2.519650533,0.342414713,1.267681132,7.0
42.0,0.294284674,0.28305544,3.673709,0.187504555,2.69625944,0.637861297,0.632596346,1.987270218,6.0
50.0,0.611014663,0.349547793,2.356414,0.648550026,2.784190933,0.310936995,0.618191509,2.150485139,6.0
52.0,0.424423005,0.035035251,3.359101,1.510924797,2.498267335,0.426288366,1.363601267,2.257240227,3.0
47.0,0.899217877,0.190118482,1.132447,0.15540909,2.901233984,0.99608911,0.951025289,1.262173543,11.0
37.0,0.195331181,0.269766593,1.958864,0.229694356,5.260047418,0.30839154,0.424024914,0.300258572,15.0
54.0,0.515671158,0.231643718,1.562603,0.244895716,6.346154495,0.791777268,1.5334641,2.368937075,1.0
46.0,1.166011147,0.14870048,1.47864,3.187880601,3.872358062,0.969445708,0.239800834,1.724120532,3.0
37.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,9.0
41.0,0.105366249,0.285263322,4.006214,0.549137248,2.256756506,2.192116174,0.709301986,2.255286089,3.0
63.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,17.0
40.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,17.0
35.0,1.375991672,0.281814572,2.008022,0.272429592,2.717585402,0.298780509,0.897060029,2.472901339,5.0
79.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,2.0
38.0,0.737844178,0.175765694,1.81661,0.170889614,2.445433124,0.089157291,0.279224857,1.995839379,3.0
59.0,0.2620016,0.237942783,3.094312,0.367788798,2.453231556,1.345734662,0.303369703,1.36674773,1.0
43.0,0.170132203,0.451818082,2.260833,0.397732302,2.039649563,0.885567109,1.230569859,0.176057025,9.0
66.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,4.0
76.0,0.906181211,0.247328113,1.904891,0.463422012,4.78738507,0.961248859,0.976516177,3.018048843,6.0
34.0,0.85795875,0.528794844,0.545856,0.254348048,3.087783998,0.663959104,0.825925091,0.627304288,6.0
40.0,0.385529845,0.481167694,1.055663,1.006034027,1.03628316,0.738341701,1.474372272,0.57643715,17.0
67.0,0.459532341,0.053185137,1.779668,0.371875078,1.688728668,0.437018749,1.425447464,1.674975421,15.0
41.0,0.61345769,0.110142867,2.048587,0.47629526,4.435409393,2.468562929,0.377014532,0.578227411,8.0
84.0,1.266051472,0.122623465,1.06698,1.163355648,4.013004196,2.919525899,0.767551623,3.978125874,5.0
44.0,0.083602605,0.42302673,2.204722,0.128300345,2.445652005,0.433883857,1.146837963,0.629557598,9.0
40.0,0.729962362,0.038322553,1.716977,0.40622053,1.262771914,0.0,0.237405477,1.250605833,25.0
70.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,12.0
44.0,1.34593466,0.244910668,1.82218,0.11507908,3.803295506,0.713593348,1.040653061,0.367780428,5.0
58.0,1.166011147,0.14870048,1.47864,3.187880601,3.872358062,0.969445708,0.239800834,1.724120532,11.0
38.0,1.351921717,0.991823918,1.252875,0.046829831,9.152001419,0.781790937,0.215267903,0.464679349,6.0
41.0,0.26631378,0.213848664,1.114031,0.165364011,1.813911015,0.681737325,0.400362876,0.104522439,4.0
44.0,1.607886802,0.009900157,0.96524,0.162402529,2.774096633,0.945124529,0.391062763,1.681410778,5.0
39.0,1.253942538,0.0,1.950373,1.421179952,5.815681617,2.141268454,1.520564583,3.088887133,2.0
118.0,2.785774183,0.255977793,3.361446,0.304483233,4.024429421,0.88521477,0.664031137,1.586419999,16.0
47.0,1.009009189,0.055220413,1.491577,0.551873956,2.037786772,0.407441276,0.172182373,0.626327433,1.0
53.0,1.27443015,0.754947931,2.548154,1.607273657,9.071731279,0.938365143,0.521361886,0.765837884,9.0
74.0,1.018137061,0.456704279,1.765269,1.452918638,5.602182092,0.822393483,0.006707311,4.586082038,17.0
44.0,1.304617211,0.473280003,2.989854,0.441735287,3.157998094,0.764758216,0.972983171,0.473280002,4.0
44.0,0.463681593,0.637770853,1.723359,1.206574231,2.85370235,0.646727913,0.875273912,1.049797251,5.0
40.0,0.040069429,0.056782297,1.580149,1.844447727,10.2627113,1.460417443,0.701528887,1.818581556,15.0
89.0,0.053469013,0.531379174,1.7762,0.125156758,1.322798484,0.4566017,1.615572516,1.302228835,9.0
51.0,1.563833149,0.10217765,3.570021,0.326323139,2.486192454,0.244531611,0.949692815,2.296532412,2.0
45.0,14.04816211,0.020730733,13.84625,3.711577279,13.79834553,15.61572801,0.47888524,5.208992741,3.0
31.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,10.0
46.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,5.0
36.0,0.01618932,0.45096527,1.892749,0.536315527,1.468330249,0.763485206,0.776732606,1.310811553,4.0
30.0,1.201782294,0.183091996,1.290993,0.311486816,0.989943008,0.537006573,0.742468956,0.93721229,7.0
30.0,0.494840421,0.225089876,1.447811,0.568632404,1.814011161,1.125587324,0.490624102,1.153614796,5.0
50.0,0.897923459,0.077698475,0.955497,0.72924098,1.295448571,0.401056153,1.073702874,0.65984385,10.0
44.0,0.911730971,0.038235661,1.166035,0.153746996,1.777556481,0.334812881,0.814088518,1.50262276,3.0
53.0,1.479405844,0.280185536,1.450401,0.352770324,3.140221562,1.198087693,1.033511003,2.098161862,1.0
39.0,0.355163759,0.0959488,1.927372,0.244838785,6.227459504,1.331234216,0.363262237,5.36088509,5.0
56.0,1.421767195,0.047822677,3.182235,0.73240646,2.592197996,0.863020047,0.547526571,2.5327972,15.0
53.0,2.644699297,0.310090838,2.243239,0.384430186,2.093385588,0.423817042,0.801608073,0.178067965,8.0
59.0,0.135092993,0.193513675,1.986616,0.146264745,5.182194416,0.245824522,0.279648696,0.160160057,16.0
77.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,12.0
37.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,17.0
75.0,0.547474521,0.015554956,2.415881,0.470992711,1.437841274,0.206529881,0.44314695,0.430976824,9.0
74.0,0.217589013,0.665274104,3.450554,0.628667963,7.670029093,1.050045062,0.764282763,4.255867046,7.0
39.0,1.125276053,0.396735165,4.439906,0.241949023,4.598426185,0.658835584,0.590549113,0.972987309,22.0
52.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,12.0
46.0,1.929088099,0.409529592,0.637014,1.390054465,3.923039856,0.512666808,0.088382311,2.580996903,18.0
60.0,0.957820046,0.829319729,0.88861,0.070934444,1.701185386,1.002322191,0.410776012,1.583438275,2.0
41.0,0.297149491,0.207360547,1.851925,0.515629471,0.211123651,1.288690803,0.821491424,0.195235525,11.0
76.0,0.40345189,0.35054697,3.965387,6.729386055,2.266193996,0.747344035,0.379958679,2.213743182,7.0
55.0,1.166011147,0.14870048,1.47864,3.187880601,3.872358062,0.969445708,0.239800834,1.724120532,13.0
51.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,2.0
60.0,0.161158771,0.221561977,2.747515,1.195045388,7.778458925,1.762341898,0.244127362,4.854494726,6.0
79.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,5.0
59.0,1.901964489,0.101005459,2.44171,1.288540141,10.16717785,1.302933265,0.50050259,0.519988638,2.0
37.0,0.179710575,0.429337632,1.530813,0.519858718,1.31032473,1.574572294,0.735451513,1.280650747,4.0
77.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,8.0
38.0,1.758552916,0.129859324,2.963253,1.120628757,2.594134752,0.643506023,1.582973831,0.470520088,4.0
58.0,0.004059492,0.504685599,1.388867,0.12784696,0.422001746,0.494122194,2.505401258,0.262815628,3.0
39.0,0.488448844,0.427462382,3.767284,1.084025541,8.544211206,0.694534839,0.430702754,5.159283482,4.0
51.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,3.0
40.0,0.363829409,0.153241914,2.421805,0.180216578,4.600047408,1.238445189,0.294357766,1.357870009,6.0
75.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,15.0
54.0,2.321470788,0.154465291,3.79922,0.148131889,2.219260014,1.241291134,1.240087314,1.687317402,12.0
56.0,0.181411548,0.527521925,1.566315,0.175189577,1.799558877,0.592595445,0.146688407,1.409422839,5.0
113.0,1.229977062,0.373306369,4.360683,0.392680417,2.984814886,0.698443862,0.876253104,2.755617831,3.0
30.0,1.836160796,0.281826859,0.612008,1.612336358,3.890109146,0.389634843,0.157847947,2.582600319,1.0
101.0,0.547333402,0.079038949,1.991988,0.14933682,1.071818652,0.339901428,0.327460593,1.021566429,17.0
44.0,0.40345189,0.35054697,3.965387,6.729386055,2.266193996,0.747344035,0.379958679,2.213743182,8.0
44.0,1.301092976,0.467093948,0.539132,0.29232984,1.635357272,0.35772537,1.032289933,0.235460876,4.0
63.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,7.0
70.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,5.0
61.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,11.0
35.0,0.63283441,0.343017855,0.332433,0.235403551,4.767302183,0.993262279,0.794775846,3.914656328,5.0
39.0,1.504014571,0.176224658,2.562943,0.607595925,1.196649571,1.598049001,0.222580552,0.63945895,4.0
38.0,2.584445911,0.034813367,2.566925,0.410885735,1.548773772,0.675025044,0.206317463,0.43915574,9.0
55.0,1.000756784,0.130881618,4.13503,0.213831661,2.902445775,0.185964394,1.244959627,0.596731491,4.0
55.0,1.230899953,0.172765005,4.25043,0.213372915,0.28627134,0.822440908,0.973121307,0.227518356,3.0
77.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,7.0
52.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,11.0
75.0,1.591668586,0.084763786,1.381904,0.237555538,1.229351473,0.860052901,0.135898209,0.707399535,7.0
36.0,1.088946109,0.352157326,2.626639,0.680888843,1.538100663,1.33001611,1.149409086,1.51695666,1.0
40.0,1.836160796,0.281826859,0.612008,1.612336358,3.890109146,0.389634843,0.157847947,2.582600319,7.0
42.0,0.542856483,0.29735594,2.790259,7.776518041,8.674692769,0.773816923,0.326167197,4.532678359,3.0
62.0,0.385529845,0.481167694,1.055663,1.006034027,1.03628316,0.738341701,1.474372272,0.57643715,17.0
38.0,1.634280875,0.338987228,1.300615,0.673452783,4.039900153,0.497793339,0.456316226,0.197599874,6.0
46.0,1.166011147,0.14870048,1.47864,3.187880601,3.872358062,0.969445708,0.239800834,1.724120532,12.0
81.0,1.557881459,0.03126459,1.558649,0.659128294,1.369060546,0.424699299,0.485480519,1.357963804,14.0
54.0,0.837568643,0.311814731,1.837374,0.166036413,3.490345599,0.374814433,1.17440692,1.67082301,5.0
40.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,11.0
57.0,0.624706911,0.55797958,1.66769,0.080431024,2.091602989,0.854763166,0.749486176,1.74485586,19.0
38.0,1.351921717,0.991823918,1.252875,0.046829831,9.152001419,0.781790937,0.215267903,0.464679349,1.0
29.0,0.074679341,0.072974404,0.737589,0.671065401,2.521273773,0.715109001,1.454943423,2.213992238,2.0
62.0,0.866963941,0.094828594,2.862973,0.819434851,1.458339036,1.58794884,0.893506776,1.434450104,16.0
71.0,0.542856483,0.29735594,2.790259,7.776518041,8.674692769,0.773816923,0.326167197,4.532678359,1.0
126.0,1.325872727,0.06957294,0.627894,0.027683677,1.153181088,0.12877739,0.439536682,1.089974612,18.0
32.0,0.973123253,0.347849979,1.915975,0.326488162,2.632279161,1.220330235,0.419157088,2.559966071,6.0
52.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,11.0
52.0,0.287616894,0.186556106,4.669654,0.971852278,3.446061196,0.803997551,0.054149446,2.929257585,2.0
67.0,1.028198224,0.208684203,2.398547,0.482702916,2.390625624,0.376144564,0.512896095,2.283403382,22.0
58.0,0.726109783,0.078893013,1.382113,0.184002889,3.73538951,1.337407749,1.038102715,1.332122582,13.0
83.0,0.056641189,0.539193983,1.268658,0.196070543,3.170574355,0.406507614,1.077880655,2.648612315,7.0
52.0,0.323161934,0.379817556,2.609929,0.682287288,5.220678106,1.527024173,0.416940467,0.722509105,7.0
48.0,0.750692455,0.07493546,1.782948,0.76446754,3.619085507,0.691955345,0.126560669,3.221823822,6.0
34.0,0.739127509,0.12262048,0.468703,0.624495029,5.06547838,0.579259053,0.360922807,3.628734591,7.0
38.0,0.953426199,0.070481493,1.04478,0.312680054,4.219579296,1.251969244,0.158546427,2.843945021,5.0
78.0,0.830109466,0.059803594,1.256653,0.222944744,4.205475574,1.456513394,0.105944686,2.891775873,2.0
58.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,15.0
63.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,17.0
55.0,0.353382491,0.228434721,3.680757,0.250557456,1.314960707,0.423380962,0.252244422,0.715165155,2.0
46.0,1.731291127,0.015624417,2.971714,0.526071054,0.749997524,1.053074702,0.547479714,0.463584206,12.0
74.0,1.166011147,0.14870048,1.47864,3.187880601,3.872358062,0.969445708,0.239800834,1.724120532,1.0
62.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,9.0
43.0,0.065797607,0.183216363,2.831888,0.886081673,2.599571278,1.143081642,1.203418784,2.320671542,5.0
46.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,11.0
78.0,1.168181655,0.409086338,3.418457,0.093961012,2.510391381,1.042178494,1.282609,2.385413246,2.0
35.0,0.673480997,0.363580386,1.100267,0.003939138,3.667198334,0.804939711,0.823756095,3.047033492,3.0
54.0,0.547333402,0.079038949,1.991988,0.14933682,1.071818652,0.339901428,0.327460593,1.021566429,24.0
39.0,2.160468507,0.13254188,2.689955,0.173859182,1.319274307,1.007679964,0.110023501,0.691583352,2.0
58.0,0.8830084,0.063356582,3.49279,0.116408641,2.276183296,0.527217549,0.457381466,1.711125999,10.0
30.0,0.533516282,0.022195097,1.898069,0.527797809,0.281872978,2.212129709,0.422435568,0.193280837,1.0
32.0,0.460142163,0.453107498,3.455823,0.270978244,3.884738236,1.716374532,1.428053479,0.903779217,2.0
57.0,0.227495321,0.38522243,4.699017,0.797691766,3.360977654,1.706953616,0.361669878,2.762085551,7.0
48.0,0.473844992,0.726802536,0.356331,0.648697337,2.428546502,0.326366896,1.162873218,0.339461316,5.0
61.0,1.0304321,0.613424684,1.907391,1.600335161,5.64717154,0.933438943,0.041878437,4.61459801,16.0
43.0,0.848455802,0.64453201,3.263519,0.175680633,3.172142088,0.287393065,0.73908956,1.10999099,5.0
84.0,0.809174993,0.065829734,2.917026,0.060084463,5.073351696,1.309935911,0.215573049,4.614055417,7.0
45.0,0.962473685,0.531091943,3.556542,0.220033248,1.688002947,0.781439674,0.509746251,0.453538072,3.0
32.0,1.268669876,0.013593075,3.060324,0.382646698,2.145130401,1.02419085,0.398754693,2.063687776,1.0
57.0,0.624706911,0.55797958,1.66769,0.080431024,2.091602989,0.854763166,0.749486176,1.74485586,15.0
51.0,0.194164275,0.78478457,1.880915,0.439358247,2.343448599,0.599883531,0.589687641,0.089420763,2.0
38.0,0.751292983,0.201246002,1.014893,0.546645112,4.249566466,1.135952905,0.540988032,1.453240932,12.0
40.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,10.0
45.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,9.0
43.0,0.565515726,0.453237289,2.257983,0.750986472,5.152656301,0.78606481,1.135582699,3.279854873,2.0
43.0,0.839658411,0.066140766,2.564913,0.113275761,1.062608248,0.79760089,0.305343542,0.992927684,4.0
40.0,0.803321156,0.298073487,0.447086,0.277118552,5.094491067,0.899918918,0.74395304,3.707608348,8.0
116.0,0.693414929,0.035166413,1.226633,0.254497652,2.050320103,0.941293938,0.86109196,0.821018487,2.0
57.0,0.707204799,0.011324569,3.862664,0.428442624,2.461773319,1.733952075,1.062922039,2.150709901,2.0
38.0,0.719567801,0.301899086,0.646114,0.183371044,5.414462178,0.350799479,0.2642169,4.208306794,8.0
45.0,0.800994529,0.11034159,3.065683,0.095605279,3.011082309,0.246211849,0.357603415,1.976943059,5.0
67.0,1.731133905,0.327196056,2.922784,0.429196872,1.765150707,1.440971263,1.014110896,1.659339602,9.0
34.0,0.061444043,0.308935472,1.573462,0.326499347,1.378197589,0.8434104,1.564949093,1.078352163,1.0
52.0,0.61964267,0.737797508,2.54195,0.439335056,2.447040215,2.115095899,1.047024935,2.439433348,7.0
17.0,0.311080951,0.389527395,3.262347,0.506497628,3.688320216,1.202119603,0.763734267,1.621699822,5.0
69.0,0.636322157,0.338313145,0.840521,0.091111104,3.330520976,0.509560189,0.677076251,1.8915966,6.0
69.0,0.172142957,0.338965409,2.597259,0.209827706,2.38970462,1.577533559,0.375425983,0.313973571,12.0
51.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,8.0
43.0,0.63250764,0.036894733,2.397638,0.355294761,1.296328704,0.990761358,0.246191478,1.288472906,2.0
62.0,0.326130373,0.273705255,0.641556,0.362383048,2.417706225,1.083156227,0.791578775,1.682826714,3.0
50.0,0.553568163,0.018971932,1.76908,0.477262412,6.453614136,0.912572884,0.401737969,0.155655959,6.0
45.0,1.018137061,0.456704279,1.765269,1.452918638,5.602182092,0.822393483,0.006707311,4.586082038,6.0
75.0,0.528198078,0.180889066,2.125823,0.487014935,4.510027315,2.456937061,0.310145414,0.621681234,5.0
52.0,1.553967002,0.139493882,2.45812,0.212996727,4.772134504,0.997965945,0.186876068,3.777899381,2.0
34.0,0.590281631,0.11647793,1.354853,0.562136286,1.283146556,0.597314893,0.494233672,1.088327696,11.0
31.0,1.002638117,0.222878388,4.487502,0.102173074,4.790014457,0.969343789,0.362397301,0.400686961,2.0
51.0,1.833406398,0.070503452,1.982601,0.866726648,4.376955557,0.327817928,0.32679216,1.605609648,2.0
38.0,0.653027176,0.162988616,1.816299,0.10989887,3.955080472,0.973369475,0.860015978,3.026152088,6.0
98.0,1.468693323,0.203795842,0.734513,0.296860597,4.071991456,1.314051782,0.587828801,1.278070415,12.0
38.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,17.0
